Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 0324300061820000054;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0324300061820000054;Определение поставщика завершено;Выполнение работ по капитальному ремонту технологической узкоколейной железнойдорогиЛипаково - Лужма - Сеза (мосты №№2, 7);"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ПЛЕСЕЦКИЙ РАЙОН""АРХАНГЕЛЬСКАЯОБЛАСТЬ РОССИЙСКАЯ ФЕДЕРАЦИЯ";30.07.2020;517 617,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0324300061820000054;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ПЛЕСЕЦКИЙ РАЙОН"" АРХАНГЕЛЬСКАЯ ОБЛАСТЬ РОССИЙСКАЯ ФЕДЕРАЦИЯ";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Минт А. П.;;517 617,00;;;Да;;;
№ 0124300016020000073;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0124300016020000073;Определение поставщика завершено;Выполнение работ по оканавливанию ул. Труда п. Коноша,Архангельскойобласти;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""КОНОШСКОЕ""";30.07.2020;64 746,52 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0124300016020000073;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""КОНОШСКОЕ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Кишкин А. П.;;64 746,52;;;Да;;;
№ 32009362906;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009362906;Закупка завершена;Запрос котировок среди субъектов малого и среднего предпринимательства в электронной форме № 2145/ЗКТЭ-ДЖВ/20 на право заключения договора оказания услуг по погрузке и вывозу снега и наледи с территории вокзалов Северной РДЖВ.;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";29.07.2020;;;;;;;;;;;;;;;
№ 0124200000620004113;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0124200000620004113;Определение поставщика завершено;Выполнение отдельных видов работ по содержанию региональных автомобильныхдорогв Котласском и Вилегодском районахАрхангельскойобласти;КОНТРАКТНОЕ АГЕНТСТВОАРХАНГЕЛЬСКОЙОБЛАСТИ;29.07.2020;12 368 800,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0124200000620004113;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ АРХАНГЕЛЬСКОЙ ОБЛАСТИ ""ДОРОЖНОЕ АГЕНТСТВО ""АРХАНГЕЛЬСКАВТОДОР""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОТЛАССКОЕ ДОРОЖНОЕ РЕМОНТНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ""";;12 368 800,00;;;2904012719;;;
№ 0324300061820000053;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0324300061820000053;Определение поставщика отменено;Выполнение работ по капитальному ремонту технологической узкоколейной железнойдорогиЛипаково-Лужма-Сеза (мосты №№2, 7);"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ПЛЕСЕЦКИЙ РАЙОН""АРХАНГЕЛЬСКАЯОБЛАСТЬ РОССИЙСКАЯ ФЕДЕРАЦИЯ";29.07.2020;517 617,00 ₽;;;;;;;;;;;;;;
№ 0124200000620004083;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0124200000620004083;Определение поставщика завершено;Выполнение кадастровых работ на автомобильныхдорогахобщего пользования регионального значения в Вельском районеАрхангельскойобласти;КОНТРАКТНОЕ АГЕНТСТВОАРХАНГЕЛЬСКОЙОБЛАСТИ;28.07.2020;974 250,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0124200000620004083;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ АРХАНГЕЛЬСКОЙ ОБЛАСТИ ""ДОРОЖНОЕ АГЕНТСТВО ""АРХАНГЕЛЬСКАВТОДОР""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРХЗЕМКАДАСТР""";1 - Победитель;445 000,00;ПЕТРОВАНДРЕЙАЛЕКСАНДРОВИЧ;2 - Второй номер;300 000,00;;;2901106461;;;
№ 0124200000620004081;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0124200000620004081;Работа комиссии;Выполнение работ по межеванию земельных участков в границах полосы отвода автомобильнойдорогиобщего пользования регионального значения Блудково - Россохи - Шахановка в Шенкурском районеАрхангельскойобласти и изготовлению технического плана этойдороги;КОНТРАКТНОЕ АГЕНТСТВОАРХАНГЕЛЬСКОЙОБЛАСТИ;28.07.2020;1 272 500,00 ₽;;;;;;;;;;;;;;
№ 0330100010520000094;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0330100010520000094;Определение поставщика завершено;"Ремонт автомобильнойдорогиобщего пользования федерального значения М-8 ""Холмогоры"" Москва – Ярославль- Вологда -Архангельскна участке км 448+000 - км 459+718 в Вологодскойобласти";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСКФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";28.07.2020;223 951 146,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0330100010520000094;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ВАД""";;223 951 146,00;;;7802059185;;;
№ 0124300006420000113;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0124300006420000113;Определение поставщика завершено;Выполнение работ по  ремонту автомобильного моста через р. Волюга надорогеобщего пользования а/д Бор – Ульюха – д. Щапинская в границах МО «Строевское» Устьянского районаАрхангельскойобласти;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""УСТЬЯНСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОН""";27.07.2020;1 657 097,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0124300006420000113;"УПРАВЛЕНИЕ СТРОИТЕЛЬСТВА И ИНФРАСТРУКТУРЫ АДМИНИСТРАЦИИ МО ""УСТЬЯНСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОН""";;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;Есманский А. В.;;1 648 811,51;;;Да;;;
№ 0124300021020000288;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0124300021020000288;Определение поставщика завершено;"Выполнение работ по покосу травы на автомобильныхдорогахобщего пользования местного значения муниципального образования ""ГородАрхангельск""";"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ГОРОДАРХАНГЕЛЬСК""";24.07.2020;1 398 999,99 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0124300021020000288;"ДЕПАРТАМЕНТ ТРАНСПОРТА, СТРОИТЕЛЬСТВА И ГОРОДСКОЙ ИНФРАСТРУКТУРЫ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ГОРОД АРХАНГЕЛЬСК""";Травникова татьяна ивановна -.;1 - Победитель;1 175 159,99;Золин антон алексеевич -.;2 - Второй номер;1 182 154,99;;;Да;;;
№ 0124300021020000286;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0124300021020000286;Определение поставщика завершено;Выполнение работ по модернизации нерегулируемых пешеходных переходов, светофорных объектов и установка светофорных объектов, пешеходных ограждений на автомобильныхдорогахобщего пользования местного значения;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ГОРОДАРХАНГЕЛЬСК""";23.07.2020;13 996 604,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0124300021020000286;"ДЕПАРТАМЕНТ ТРАНСПОРТА, СТРОИТЕЛЬСТВА И ГОРОДСКОЙ ИНФРАСТРУКТУРЫ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ГОРОД АРХАНГЕЛЬСК""";Герасимчук павел александрович -.;1 - Победитель;13 926 620,98;Панфилов андрей валерьевич -.;2 - Второй номер;13 996 603,99;;;Да;;;
