Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 0132300008820000139;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132300008820000139;Определение поставщика завершено;Текущий ремонтдорогсело Воздвиженское ул. Синявина и ул. Кирова;АДМИНИСТРАЦИЯ ВОСКРЕСЕНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАНИЖЕГОРОДСКОЙОБЛАСТИ;20.08.2020;2 620 298,59 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0132300008820000139;АДМИНИСТРАЦИЯ ВОЗДВИЖЕНСКОГО СЕЛЬСОВЕТА ВОСКРЕСЕНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА НИЖЕГОРОДСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""КАСКАД""";;2 620 298,59;;;5263139467;;;
№ 0332300026620000043;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0332300026620000043;Определение поставщика завершено;"ремонт подхода к скверу ""Сферы"" в р.п ШарангаНижегородскойобласти";АДМИНИСТРАЦИЯ ШАРАНГСКОГО МУНИЦИПАЛЬНОГО РАЙОНАНИЖЕГОРОДСКОЙОБЛАСТИ;20.08.2020;1 250 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0332300026620000043;АДМИНИСТРАЦИЯ РАБОЧЕГО ПОСЕЛКА ШАРАНГА ШАРАНГСКОГО МУНИЦИПАЛЬНОГО РАЙОНА НИЖЕГОРОДСКОЙ ОБЛАСТИ;;;;;;;;;;;;
№ 0832200006620000646;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0832200006620000646;Определение поставщика завершено;Ремонт моста через р.Вичкинза на автомобильнойдороге(22 ОП МЗ 22Н-2124) Большое Череватово - Маевка км 0+746 в Дивеевском районеНижегородскойобласти;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕНИЖЕГОРОДСКОЙОБЛАСТИ ""ЦЕНТР РАЗМЕЩЕНИЯ ЗАКАЗАНИЖЕГОРОДСКОЙОБЛАСТИ""";20.08.2020;3 014 094,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0832200006620000646;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НИЖЕГОРОДСКОЙ ОБЛАСТИ ""ГЛАВНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АТЛАНТСТРОЙ""";1 - Победитель;2 531 838,96;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОСТСЕРВИС НН""";2 - Второй номер;2 546 909,43;;;7718935324;;;
№ 0832200006620000644;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0832200006620000644;Определение поставщика завершено;Обустройство пешеходных  переходов на автомобильныхдорогахрегионального и межмуниципального  значения  в Городецком, Ковернинском, Сокольском районах и  городе областного значения  ЧкаловскНижегородскойобласти;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕНИЖЕГОРОДСКОЙОБЛАСТИ ""ЦЕНТР РАЗМЕЩЕНИЯ ЗАКАЗАНИЖЕГОРОДСКОЙОБЛАСТИ""";20.08.2020;6 155 287,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0832200006620000644;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НИЖЕГОРОДСКОЙ ОБЛАСТИ ""ГЛАВНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОРСЕРВИС""";;6 155 287,00;;;5246032918;;;
№ 0132300007520000561;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132300007520000561;Определение поставщика завершено;Выполнение работ по ремонту объектов: «Автомобильнаядорога«Ул. Фрунзе от наб. Верхневолжской до ул. Ковалихинская», «Автомобильнаядорога«Ул. Короленко от ул. Белинского до ул. М. Горького» вНижегородскомрайоне г. Нижнего Новгорода»;Департамент экономического развития и закупок администрации города Нижнего Новгорода;20.08.2020;4 881 054,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0132300007520000561;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ГЛАВНОЕ УПРАВЛЕНИЕ ПО СТРОИТЕЛЬСТВУ И РЕМОНТУ МЕТРОПОЛИТЕНА, МОСТОВ И ДОРОЖНЫХ СЕТЕЙ В ГОРОДЕ НИЖНЕМ НОВГОРОДЕ""";;В течение десяти минут после начала проведения электронного аукциона ни один из его участников не подал предложение о цене контракта (ч.20 ст.68 44-ФЗ). По результатам рассмотрения вторых частей заявок принято решение о соответствии требованиям, установленным документацией об электронном аукционе, двух и более вторых частей заявок.;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗЕВССТРОЙОЛИМП""";1 - Победитель;4 881 054,00;;;5250067663;;;
№ 0311100007220000117;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0311100007220000117;Определение поставщика завершено;Содержание автомобильнойдорогиобщего пользования федерального значения Р-177 «Поветлужье» Нижний Новгород – Йошкар-Ола (на участке автомобильнойдорогиКопорулиха – Подгорное – границаНижегородскойобласти км 0+000 - км 8+806, на участке автомобильнойдорогиОзерки – Марьино – Юрино км 0+000 - км 47+746, на участке автомобильнойдорогиЙошкар-Ола – Козьмодемьянск км 19+130 - км 111+398, на участке объезднойавтодорогиг.Йошкар - Олы км 0+000 - км 18+400) в Республике Марий Эл;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГВОЛГО-ВЯТСКОГО РЕГИОНА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";20.08.2020;132 266 608,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0311100007220000117;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ВОЛГО-ВЯТСКОГО РЕГИОНА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МАРИЙСКАВТОДОР""";;131 605 274,96;;;1215147005;;;
№ 0832300001420000193;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0832300001420000193;Определение поставщика завершено;Выполнение работ по ремонту асфальтобетонного покрытия по ул. Промышленной (от ул. Чернышевского) в г. СеменовНижегородскойобласти (181 ЭА-08-2020);АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА СЕМЕНОВСКИЙНИЖЕГОРОДСКОЙОБЛАСТИ;20.08.2020;1 745 353,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0832300001420000193;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""БЛАГОУСТРОЙСТВО ГОРОДА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БОРСКАЯ ДОРОЖНАЯ СТРОИТЕЛЬНАЯ КОМПАНИЯ""";1 - Победитель;1 335 194,91;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРМСТРОЙ""";2 - Второй номер;1 343 921,68;;;5246022204;;;
№ 0832300001420000192;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0832300001420000192;Определение поставщика отменено;Выполнение работ по ремонту асфальтобетонного покрытия по ул.Дружбы (от ул.М-Печерского до дома № 65) в г. СеменовНижегородскойобласти (№ 180 ЭА-08-2020);АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА СЕМЕНОВСКИЙНИЖЕГОРОДСКОЙОБЛАСТИ;20.08.2020;3 311 917,00 ₽;;;;;;;;;;;;;;
№ 0132300007520000558;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132300007520000558;Определение поставщика завершено;Выполнение работ по промывке и ремонту существующей ливневой канализации на объекте: «Автомобильнаядорога«Наб. Гребного канала от Казанского съезда до Лысогорского съезда (с площадкой перед школой академической гребли и разворотной площадкой)» вНижегородскомрайоне города Нижнего Новгорода»;Департамент экономического развития и закупок администрации города Нижнего Новгорода;19.08.2020;17 919 345,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0132300007520000558;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ГЛАВНОЕ УПРАВЛЕНИЕ ПО СТРОИТЕЛЬСТВУ И РЕМОНТУ МЕТРОПОЛИТЕНА, МОСТОВ И ДОРОЖНЫХ СЕТЕЙ В ГОРОДЕ НИЖНЕМ НОВГОРОДЕ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НИЖЕГОРОДСТРОЙПРОЕКТ""";;17 919 345,00;;;5259093964;;;
№ 0132300017420000039;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132300017420000039;Определение поставщика завершено;Ремонт автомобильнойдороги- подъезд к Пожарной части р. п. Красные Баки;АДМИНИСТРАЦИЯ КРАСНОБАКОВСКОГО РАЙОНАНИЖЕГОРОДСКОЙОБЛАСТИ;19.08.2020;1 898 532,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0132300017420000039;АДМИНИСТРАЦИЯ РАБОЧЕГО ПОСЕЛКА КРАСНЫЕ БАКИ КРАСНОБАКОВСКОГО РАЙОНА НИЖЕГОРОДСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""КАСКАД""";;1 898 532,00;;;5263139467;;;
